DATA
145
bert.encoder.layer.16.attention.self.key	-1	955870	NONE	0	15837780	NONE	0	3306300	ALLREDUCE	4194304	0
bert.encoder.layer.16.attention.self.value	-1	6691370	NONE	0	1024980	NONE	0	1102110	ALLREDUCE	4194304	0
bert.encoder.layer.16.attention.output.dense	-1	2867640	NONE	0	36869870	NONE	0	9922590	ALLREDUCE	4194304	0
bert.encoder.layer.16.intermediate.dense	-1	27454248	NONE	0	527079160	NONE	0	91646720	ALLREDUCE	16777216	0
bert.encoder.layer.16.output.dense	-1	106547280	NONE	0	96590310	NONE	0	89945900	ALLREDUCE	16777216	0
bert.encoder.layer.17.attention.self.query	-1	21509100	NONE	0	22405680	NONE	0	24393380	ALLREDUCE	4194304	0
bert.encoder.layer.17.attention.self.key	-1	21029580	NONE	0	105512150	NONE	0	24244000	ALLREDUCE	4194304	0
bert.encoder.layer.17.attention.self.value	-1	95587000	NONE	0	22539440	NONE	0	24243780	ALLREDUCE	4194304	0
bert.encoder.layer.17.intermediate.dense	-1	83887540	NONE	0	506901230	NONE	0	95853190	ALLREDUCE	16777216	0
bert.encoder.layer.17.output.dense	-1	207386670	NONE	0	88681780	NONE	0	90035660	ALLREDUCE	16777216	0
bert.encoder.layer.18.attention.self.query	-1	21987310	NONE	0	22963800	NONE	0	23828880	ALLREDUCE	4194304	0
bert.encoder.layer.18.attention.self.key	-1	21029800	NONE	0	22545380	NONE	0	24246860	ALLREDUCE	4194304	0
bert.encoder.layer.18.attention.self.value	-1	80294760	NONE	0	19362635	NONE	0	24243120	ALLREDUCE	4194304	0
bert.encoder.layer.18.intermediate.dense	-1	83195345	NONE	0	524346200	NONE	0	95876880	ALLREDUCE	16777216	0
bert.encoder.layer.18.output.dense	-1	380539000	NONE	0	88022660	NONE	0	89926980	ALLREDUCE	16777216	0
bert.encoder.layer.19.attention.self.query	-1	21032220	NONE	0	20287800	NONE	0	24386340	ALLREDUCE	4194304	0
bert.encoder.layer.19.attention.self.key	-1	21030240	NONE	0	22553080	NONE	0	24244660	ALLREDUCE	4194304	0
bert.encoder.layer.19.attention.self.value	-1	95589000	NONE	0	21454130	NONE	0	25336570	ALLREDUCE	4194304	0
bert.encoder.layer.19.intermediate.dense	-1	83252465	NONE	0	719027710	NONE	0	94972290	ALLREDUCE	16777216	0
bert.encoder.layer.19.output.dense	-1	232130620	NONE	0	87562200	NONE	0	89915320	ALLREDUCE	16777216	0
bert.encoder.layer.20.attention.self.query	-1	21988230	NONE	0	22398200	NONE	0	24397780	ALLREDUCE	4194304	0
bert.encoder.layer.20.attention.self.key	-1	66909500	NONE	0	22528660	NONE	0	24265560	ALLREDUCE	4194304	0
bert.encoder.layer.20.attention.self.value	-1	87944640	NONE	0	21438280	NONE	0	25351980	ALLREDUCE	4194304	0
bert.encoder.layer.20.intermediate.dense	-1	80369258	NONE	0	336405390	NONE	0	90859560	ALLREDUCE	16777216	0
bert.encoder.layer.20.output.dense	-1	148405920	NONE	0	91568350	NONE	0	85898610	ALLREDUCE	16777216	0
bert.encoder.layer.21.attention.self.query	-1	21987540	NONE	0	21317240	NONE	0	25489520	ALLREDUCE	4194304	0
bert.encoder.layer.21.attention.self.key	-1	76470400	NONE	0	23567180	NONE	0	25353590	ALLREDUCE	4194304	0
bert.encoder.layer.21.attention.output.dense	-1	92715510	NONE	0	99475440	NONE	0	106901760	ALLREDUCE	4194304	0
bert.encoder.layer.21.intermediate.dense	-1	0	NONE	0	79056170	NONE	0	95879870	ALLREDUCE	16777216	0
bert.encoder.layer.21.output.dense	-1	83719900	NONE	0	268919840	NONE	0	94057810	ALLREDUCE	16777216	0
bert.encoder.layer.22.attention.self.query	-1	21988230	NONE	0	23405490	NONE	0	25507690	ALLREDUCE	4194304	0
bert.encoder.layer.22.attention.self.key	-1	80290560	NONE	0	23597080	NONE	0	25331740	ALLREDUCE	4194304	0
bert.encoder.layer.22.attention.output.dense	-1	21029800	NONE	0	12309520	NONE	0	72776880	ALLREDUCE	4194304	0
bert.encoder.layer.22.intermediate.dense	-1	80368836	NONE	0	722135080	NONE	0	91659920	ALLREDUCE	16777216	0
bert.encoder.layer.22.output.dense	-1	197873520	NONE	0	88044220	NONE	0	89952060	ALLREDUCE	16777216	0
bert.encoder.layer.23.attention.self.query	-1	21032220	NONE	0	21382410	NONE	0	23286060	ALLREDUCE	4194304	0
bert.encoder.layer.23.attention.self.key	-1	21985700	NONE	0	21441260	NONE	0	25349220	ALLREDUCE	4194304	0
bert.encoder.layer.23.attention.self.value	-1	95588000	NONE	0	21455770	NONE	0	25354510	ALLREDUCE	4194304	0
bert.encoder.layer.23.attention.output.dense	-1	75514520	NONE	0	18159280	NONE	0	28656940	ALLREDUCE	4194304	0
bert.encoder.layer.23.intermediate.dense	-1	200358050	NONE	0	95435170	NONE	0	91730320	ALLREDUCE	16777216	0
bert.encoder.layer.23.output.dense	-1	87520750	NONE	0	92051550	NONE	0	90010800	ALLREDUCE	16777216	0
qa_outputs	-1	499620	NONE	0	1457280	NONE	0	760980	ALLREDUCE	8192	0
